RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2
|R|XXX|A|54531|CONFECTIONARY 4 MEJA KASIR ALL SOCIO NAS|1COC04N0_SD1_AL_NAS54531|9||3|1|1||20082194|20082194||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|23||10|1|1||20082203|20082203||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|24||11|1|1||20082205|20082205||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|24||10|1|1||20082206|20082206||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|14||14|1|1||20082247|20082247||1|1|4|0|0.00|0|4|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||149|1|1||20082255|20082255||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||150|1|1||20082256|20082256||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||235|1|1||20082257|20082257||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||445|1|1||20082258|20082258||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||446|1|1||20082259|20082259||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||447|1|1||20082260|20082260||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||448|1|1||20082261|20082261||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||236|1|1||20082262|20082262||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||349|1|1||20082263|20082263||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|11||17|1|1||20082351|20082351||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGLE|MBF06U02337|20||4|1|1||20082394|20082394||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|16||8|1|1||20082395|20082395||1|1|7|0|0.00|0|7|0||||||31/10/2025 06:47:11||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|8||12|1|1||20082403|20082403||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||449|1|1||20082441|20082441||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|5||4|1|1||20082445|20082445||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:11||||
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|5||4|1|2||20082446|20082446||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|18||3|1|1||20082581|20082581||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGLE|MBF06U02337|41||4|1|1||20082594|20082594||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NAS|1CON02D0_SD1_AL_NAS54526|14||4|1|1||20082651|20082651||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||560|1|1||20082659|20082659||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||561|1|1||20082660|20082660||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||151|1|1||20082661|20082661||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|7278|RAK PROGRAM PEMERINTAH|RPP07278|1||2|1|1||20082690|20082690||2|1|5|0|0.00|0|10|0||||||31/10/2025 06:47:10||||
|R|XXX|A|7278|RAK PROGRAM PEMERINTAH|RPP07278|2||11|1|1||20082690|20082690||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|61207|MODUL BERAS & GULA 1 RAK DOUBLE  JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1MBG01D0_SD1_AL_JKT61207|4||10|1|1||20082690|20082690||2|1|2|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|57|HAIR GEL|7|1|1||20082862|20082862||1|2|1|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|21|AKLIRILIC HAIR COLOUR|7|1|3||20082864|20082864||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|6|ACRILIC OBAT|10|1|3||20083486|20083486||1|1|4|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|32||5|1|1||20083487|20083487||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|32||6|1|1||20083488|20083488||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2430|DIAPERS  3 RAK SINGLE|DIA03U02430|14||2|1|1||20083489|20083489||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|90613|BACKWALL ROKOK DJARUM JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1DJM01N0_SD1_AL_JK190613|4||10|1|1||20083490|20083490||1|1|5|0|0.00|0|5|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||175|1|1||20083492|20083492||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||562|1|1||20083493|20083493||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||563|1|1||20083494|20083494||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25152|ITEM PROMOSI MARKETING|RPROM625152|1||116|1|1||20083495|20083495||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||350|1|1||20083496|20083496||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||351|1|1||20083497|20083497||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||352|1|1||20083498|20083498||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||353|1|1||20083500|20083500||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||354|1|1||20083501|20083501||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||355|1|1||20083502|20083502||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||356|1|1||20083503|20083503||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||357|1|1||20083504|20083504||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||358|1|1||20083505|20083505||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||359|1|1||20083507|20083507||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||360|1|1||20083508|20083508||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||361|1|1||20083509|20083509||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||362|1|1||20083510|20083510||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||152|1|1||20083512|20083512||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||153|1|1||20083515|20083515||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||99|1|1||20083516|20083516||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||154|1|1||20083522|20083522||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||155|1|1||20083523|20083523||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||156|1|1||20083524|20083524||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||157|1|1||20083525|20083525||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||564|1|1||20083526|20083526||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||158|1|1||20083527|20083527||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|16||5|1|1||20083529|20083529||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|52||1|1|1||20083539|20083539||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|29||12|1|1||20083615|20083615||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NAS|1CON02D0_SD1_AL_NAS54526|14||5|1|1||20083719|20083719||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|6||3|1|1||20083775|20083775||1|1|6|0|0.00|0|6|0||||||31/10/2025 06:47:11||||
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|2||1|1|1||20083795|20083795||2|1|3|0|0.00|0|6|0||||||31/10/2025 06:47:10||||
|R|XXX|A|90912|JAM 1 WING RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1JAM01N0_SD1_AL_JK190912|4||3|1|1||20083837|20083837||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||565|1|1||20083917|20083917||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||159|1|1||20083918|20083918||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||160|1|1||20083919|20083919||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||566|1|1||20083922|20083922||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||161|1|1||20083923|20083923||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|5||2|1|1||20083931|20083931||1|1|5|0|0.00|0|5|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|44||17|1|1||20083932|20083932||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|44||15|1|1||20083934|20083934||1|1|8|0|0.00|0|8|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|44||18|1|1||20083935|20083935||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2430|DIAPERS  3 RAK SINGLE|DIA03U02430|12||3|1|1||20083937|20083937||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|8||8|1|1||20084152|20084152||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|90613|BACKWALL ROKOK DJARUM JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1DJM01N0_SD1_AL_JK190613|15||3|1|1||20084162|20084162||1|1|5|0|0.00|0|5|0||||||31/10/2025 06:47:10||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|10||3|2|1||20084429|20084429||2|1|5|0|0.00|0|10|0||||||31/10/2025 06:47:10||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|10||4|2|1||20084430|20084430||1|1|8|0|0.00|0|8|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2430|DIAPERS  3 RAK SINGLE|DIA03U02430|17||5|1|1||20084438|20084438||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|2||1|1|1||20084444|20084444||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|7|1|3||20084469|20084469||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|6|1|3||20084470|20084470||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|27||4|1|1||20084481|20084481||1|2|2|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|3|HANGER 15 CM|8|1|1||20084539|20084539||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|6||10|1|1||20084542|20084542||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||567|1|1||20084543|20084543||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||237|1|1||20084544|20084544||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||430|1|1||20084546|20084546||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||431|1|1||20084547|20084547||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||432|1|1||20084548|20084548||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||433|1|1||20084549|20084549||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||434|1|1||20084550|20084550||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||435|1|1||20084552|20084552||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||436|1|1||20084553|20084553||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||437|1|1||20084554|20084554||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||438|1|1||20084555|20084555||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||439|1|1||20084557|20084557||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||440|1|1||20084558|20084558||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|33||7|1|1||20084568|20084568||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|7||2|1|1||20084600|20084600||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||162|1|1||20084698|20084698||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||163|1|1||20084699|20084699||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||121|1|1||20084700|20084700||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||363|1|1||20084702|20084702||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|72||1|1|1||20084707|20084707||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|97|WING CLOTH & APPRERAL (EX WING STATIONARY)|R11600097|3||3|1|1||20084717|20084717||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|97|WING CLOTH & APPRERAL (EX WING STATIONARY)|R11600097|3||2|1|1||20084725|20084725||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|21||5|1|1||20084780|20084780||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|90613|BACKWALL ROKOK DJARUM JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1DJM01N0_SD1_AL_JK190613|7||1|1|1||20084820|20084820||1|1|5|0|0.00|0|5|0||||||31/10/2025 06:47:10||||
|R|XXX|A|90613|BACKWALL ROKOK DJARUM JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1DJM01N0_SD1_AL_JK190613|7||2|1|1||20084821|20084821||1|1|5|0|0.00|0|5|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||441|1|1||20084848|20084848||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||442|1|1||20084849|20084849||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||443|1|1||20084850|20084850||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||444|1|1||20084851|20084851||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||445|1|1||20084852|20084852||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||446|1|1||20084853|20084853||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||447|1|1||20084854|20084854||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||164|1|1||20084859|20084859||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||165|1|1||20084860|20084860||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||166|1|1||20084861|20084861||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||167|1|1||20084862|20084862||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||168|1|1||20084863|20084863||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||169|1|1||20084864|20084864||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||170|1|1||20084865|20084865||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||171|1|1||20084867|20084867||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||172|1|1||20084868|20084868||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||173|1|1||20084869|20084869||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||174|1|1||20084870|20084870||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||364|1|1||20084871|20084871||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||568|1|1||20084873|20084873||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||175|1|1||20084874|20084874||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NAS|1CON02D0_SD1_AL_NAS54526|2||4|1|1||20084899|20084899||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|33||1|1|1||20084999|20084999||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|33||2|1|1||20085001|20085001||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|21|AKLIRILIC HAIR COLOUR|8|1|2||20085008|20085008||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|27||4|1|1||20085010|20085010||1|1|6|0|0.00|0|6|0||||||31/10/2025 06:47:11||||
